Committee_Id,Committee_Name,Link_Image,Sponsor_Name,Cash_on_Hand,Coverage_End_Date,Total_Disbursement,Total_Receipt
"C00761528","OREGON FRONTIER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00761528","BENTZ, CLIFF","25338.85","31-MAR-26","24754.9","22500"
"C00611400","NEW ENERGY IN WASHINGTON HOUSE PAC (N.E.W. HOUSE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00611400","","0","31-MAR-26","92623.6","78706.7"
"C00758433","GREAT PLAINS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00758433","","39040.86","31-MAR-26","134917.5","135284.8"
"C00760348","MAKING INVESTMENTS TOWARD CONSERVATIVE HEROES PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00760348","","8414.36","31-MAR-26","43065","5000"
"C00753384","TEXAS RED","http://docquery.fec.gov/cgi-bin/fecimg/?C00753384","JACKSON, RONNY LYNN","48961.74","31-MAR-26","43104.1","80066.7"
"C00376756","SPEAK UP AMERICA POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00376756","","19082.93","31-MAR-26","10643.4","23488.2"
"C00698977","GOLDFINCH PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00698977","","2446.05","31-MAR-26","23670","15000"
"C00656777","JAM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00656777","","22464.2","31-MAR-26","134824.4","143891.2"
"C00706630","POWER OF US PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00706630","PRESSLEY, AYANNA","144081.43","31-MAR-26","58263","81000"
"C00750539","THE VOLUNTEER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00750539","","15802.98","31-MAR-26","26541.7","0"
"C00426494","FOR OUR REPUBLIC'S TRADITIONS FUND AKA FORT FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00426494","FORTENBERRY, JEFFREY","15623.87","31-MAR-26","0","0"
"C00440032","PROMOTING OUR REPUBLICAN TEAM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00440032","","0","03-JAN-25","1470.7","0"
"C00439521","AMERICAN SECURITY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00439521","","172103.43","31-MAR-26","319816.1","412429.4"
"C00349233","NEW MILLENNIUM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00349233","MENENDEZ, ROBERT","353590.51","31-MAR-26","8933.3","0"
"C00729897","GEM STATE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00729897","","5862.1","31-MAR-26","30737","15000"
"C00200865","ROAD TO FREEDOM CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00200865","","376203.83","31-MAR-26","343167.6","3338.2"
"C00549725","CONSERVATIVE ROUNDTABLE","http://docquery.fec.gov/cgi-bin/fecimg/?C00549725","","0","31-DEC-25","13.3","0"
"C00469429","CMR POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00469429","MCMORRIS RODGERS, CATHY","177462.04","31-MAR-26","363106.6","53832.7"
"C00409623","SYNERGY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00409623","LARSON, JOHN","73456.43","31-MAR-26","126114.2","98828.2"
"C00690669","TRANSFORMATIVE CHANGE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00690669","","93.8","31-MAR-26","20595","10100"
"C00497305","YOPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00497305","","133398.25","31-MAR-26","54280.9","15960.9"
"C00680819","BUCKEYE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00680819","","679.75","31-MAR-26","24","0"
"C00415208","LONE STAR LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00415208","","18719.97","31-MAR-26","13716.4","3043.2"
"C00729871","PUTTING PEOPLE FIRST PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00729871","GARCIA, SYLVIA","31602.52","31-MAR-26","952.7","15077"
"C00524322","CITIZENS STRENGTHENING OUR MESSAGE IN THE HOUSE","http://docquery.fec.gov/cgi-bin/fecimg/?C00524322","","12873.65","31-MAR-26","26848.5","22500"
"C00559146","BELIEVE IN LIFE LIBERTY YOURSELF (BILLY PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00559146","","0","09-OCT-25","51890.5","0"
"C00721225","DEFENSE DEM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00721225","LURIA, ELAINE","42827.26","31-MAR-26","31621.8","68980"
"C00511196","AMERICA NOW","http://docquery.fec.gov/cgi-bin/fecimg/?C00511196","","12310.34","31-MAR-26","25102.4","25000"
"C00701680","HOPE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00701680","","146277.54","31-MAR-26","179291.4","239689.7"
"C00547448","MAKING AMERICANS COUNT PAC (MAC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00547448","","0","31-MAR-26","9502.1","70"
"C00579516","LOWCOUNTRY PALMETTO PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00579516","","92458.84","31-MAR-26","2962.5","39.7"
"C00526301","ATHENA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00526301","CASTOR, KATHY","21414.58","31-MAR-26","54878.5","64650"
"C00703173","UPSTATE SC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00703173","","13741.42","31-MAR-26","45259.9","47286"
"C00438721","WE THE PEOPLE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00438721","","915.14","31-MAR-26","1092.4","1000"
"C00503151","UPPER HAND FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00503151","HUIZENGA, WILLIAM","55215.09","31-MAR-26","254167.9","263854.4"
"C00540187","INNOVATION POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00540187","","580280.77","31-MAR-26","247488.6","9504.2"
"C00709709","FREEDOM RINGS EVERY DAY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00709709","","0","24-JUL-25","1110","0"
"C00564260","CLEAN PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00564260","","118439.91","31-MAR-26","70175.3","180551"
"C00417295","MASS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00417295","CAPUANO, MICHAEL E","1843.88","31-MAR-26","4603.1","0"
"C00571521","FREEDOM 21: FIGHTING FOR FREEDOM IN THE 21ST CENTURY","http://docquery.fec.gov/cgi-bin/fecimg/?C00571521","STEWART, CHRIS","25756.63","31-MAR-26","36441.6","5000"
"C00706812","77 PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00706812","PINNELL, MATT","0","20-APR-26","123819.9","111900"
"C00479378","CONCERNED CITIZENS COMING TO A CONSENSUS ON CULTURAL AND COMMERCE CHALLENGES","http://docquery.fec.gov/cgi-bin/fecimg/?C00479378","RADEWAGEN, AMATA","1400.54","31-MAR-26","13740.6","19500"
"C00345124","LEADING ORANGE COUNTY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00345124","","2941.01","31-MAR-26","0","0"
"C00697698","REPUBLICANS OFFERING SOLUTIONS FOR EVERYONE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00697698","ROSE, JOHN","17730.45","31-MAR-26","21884.8","20000"
"C00700120","BE OF GOOD CHEER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00700120","HOLLINGSWORTH, TREY","47223.2","31-MAR-26","570","0"
"C00691147","ROUGHRIDER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00691147","","0","26-SEP-25","28560.4","0"
"C00697581","GO TIGERS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00697581","","241491.37","31-MAR-26","1712.1","36500"
"C00491985","CAJUN POLITICAL ACTION COMMITTEE (CAJUNPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00491985","","358.83","31-MAR-26","6000","5000"
"C00432930","FISCAL LEADERSHIP AND KNOWING ECONOMICS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00432930","","48201.62","31-MAR-26","28324.6","6.5"
"C00635201","RWA FUND, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?C00635201","","9784.81","31-MAR-26","25593.8","15000"
"C00426809","MADISON PAC; THE","http://docquery.fec.gov/cgi-bin/fecimg/?C00426809","","2501553.76","31-MAR-26","746923.5","1087655.6"
"C00423079","DEMOCRATS RESHAPING AMERICA (DREAMPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00423079","SANCHEZ, LINDA","17299.86","31-MAR-26","269890.3","274000"
"C00669929","COMMON GOOD PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00669929","","227958.49","31-MAR-26","127811.7","255100"
"C00500793","WELLS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00500793","","174966.85","31-MAR-26","55664.8","133900"
"C00629832","BUILDING OPPORTUNITIES FOR A STRONGER TOMORROW B.O.S.T. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00629832","","5349.72","31-MAR-26","88922","65000"
"C00512855","THE FUND FOR AMERICAN EXCEPTIONALISM","http://docquery.fec.gov/cgi-bin/fecimg/?C00512855","ROKITA, THEODORE","23514.35","31-MAR-26","10257.9","0"
"C00348607","IMPACT","http://docquery.fec.gov/cgi-bin/fecimg/?C00348607","SCHUMER, CHARLES","185847.74","31-MAR-26","942810.2","901108"
"C00678912","HEALTH PSYCHOLOGY LEADERSHIP POLITICAL ACTION COMMITTEE (PSY PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00678912","","280","31-MAR-26","0","21"
"C00489427","BUILDING LEADERSHIP AND INSPIRING NEW ENTERPRISE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00489427","LUETKEMEYER, W BLAINE","17261.96","31-MAR-26","33670","0"
"C00483628","ALL POWER TO THE PEOPLE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00483628","","9027.08","31-MAR-26","0","0"
"C00235572","OPPORTUNITY AND RESPONSIBILITY RESTORED IN OUR NATION PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00235572","","0","05-FEB-25","3579.8",".2"
"C00501478","SUPPORT TO ENSURE VICTORY EVERYWHERE PAC-STEVE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00501478","STIVERS, STEVE","5814.1","31-MAR-26","0","0"
"C00640029","FOCUS ON THE FUTURE","http://docquery.fec.gov/cgi-bin/fecimg/?C00640029","DELANEY, JOHN K.","1218.42","31-MAR-26","449.3","0"
"C00656439","SERVE AMERICA PAC - RESTRICTED","http://docquery.fec.gov/cgi-bin/fecimg/?C00656439","","2178.72","31-MAR-26","23764.3","12500"
"C00410092","PEOPLE'S VOICE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00410092","","38726.91","31-MAR-26","512036.4","391320"
"C00491142","COMMON SENSE DEMOCRAT PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00491142","LYNCH, STEPHEN F.","99582.79","31-MAR-26","29168.5","36500"
"C00656132","SERVING OUR COUNTRY (SOC) PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00656132","CARBAJAL, SALUD","58162.43","31-MAR-26","208224.8","255264.8"
"C00544262","SEMPER FI PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00544262","","0","16-DEC-25","565.6","0"
"C00323923","STONEWALL DEMOCRATIC CLUB FED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00323923","","37098.86","31-MAR-26","25367.9","41351"
"C00571208","ONE GEORGIA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00571208","PERDUE, DAVID","0","15-APR-25","75786.9","0"
"C00615492","BATTLEGROUND PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00615492","WALKER, BRADLEY MARK","25.58","31-MAR-26","0","0"
"C00382242","BADGERPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00382242","KIND, RONALD","16790.92","31-MAR-26","0","0"
"C00375691","NEW VISION AMERICA FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00375691","HONDA, MIKE","12507.13","31-MAR-26","1800","0"
"C00531632","DEFENSE, ECONOMIC RENEWAL, EDUCATION AND KNOWLEDGE PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00531632","KILMER, DEREK","2125.3","31-MAR-26","3702.7","0"
"C00582726","JUMP INTO ACTION FOR CONSERVATIVES TO KEEP OUR IDEAS ELEVATED PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00582726","","6062.75","31-MAR-26","60022","0"
"C00385377","ROAD TO VICTORY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00385377","DUNCAN, JOHN J REP. JR.","133845.94","31-MAR-26","26075","0"
"C00461996","SAWTOOTH POLITICAL ACTION COMMITTEE (SAWTOOTH PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00461996","SIMPSON, MICHAEL K","27936.99","31-MAR-26","54214.1","52000"
"C00630285","OC JOBS & EDUCATION","http://docquery.fec.gov/cgi-bin/fecimg/?C00630285","","14281.04","31-MAR-26","30754.3","43500"
"C00629998","JENNI ACHIEVING GOALS & OPPORTUNITIES - JGO LPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00629998","","14454.54","31-MAR-26","0","0"
"C00570770","RURAL AMERICA COUNTS PAC (RAC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00570770","CRAWFORD, ERIC","95642.78","31-MAR-26","111778.1","79000"
"C00403675","AMERICA FORWARD LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00403675","CONYERS, JOHN","11307.67","31-MAR-26","315","0"
"C00545970","ROLE MODEL LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00545970","","23185.25","31-MAR-26","0","0"
"C00613018","READY TO WORK PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00613018","","18162.95","31-MAR-26","3709.3","0"
"C00450320","INVEST IN A STRONG AND SECURE AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?C00450320","","100009.96","31-MAR-26","77488.5","131892.4"
"C00433896","LATINA SOL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00433896","SOLIS, HILDA","1902.54","31-MAR-26","135","0"
"C00362236","COMMITTEE FOR SOUTHWEST VIRGINIA","http://docquery.fec.gov/cgi-bin/fecimg/?C00362236","BOUCHER, FREDERICK C","745395.81","31-MAR-26","119748.3","166235"
"C00530774","LEADERSHIP RESPONSIBILITY AND ACTION PAC AKA LRA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00530774","ROYBAL-ALLARD, LUCILLE","0","24-JAN-25","596","0"
"C00351056","PROGRESS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00351056","VELAZQUEZ, M.","32619.11","31-MAR-26","3002","21000"
"C00470666","SKIPAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00470666","MATHESON, JAMES","11669.49","31-MAR-26","10150","0"
"C00378356","VIRGINIA LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00378356","MORAN, JR., JAMES P.","26873.57","31-MAR-26","100","33.6"
"C00165548","SAC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00165548","MATSUI, DORIS","22688.35","31-MAR-26","168873.7","152000"
"C00432104","GREAT AMERICAN FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00432104","BOREN, DAVID DANIEL","1799.6","31-MAR-26","6498.5","7000"
"C00415869","HARVEST PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00415869","","6268.36","31-MAR-26","2933","7600"
"C00321596","HOUSE MAJORITY FUND","http://docquery.fec.gov/cgi-bin/fecimg/?C00321596","LEWIS, JOHN","7123.37","31-MAR-26","20075","0"
"C00492165","COMMITTEE TO STRENGTHEN AMERICA; THE","http://docquery.fec.gov/cgi-bin/fecimg/?C00492165","ANDREWS, ROBERT E. MR.","2148.6","31-MAR-26","1620","0"
"C00416552","3T PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00416552","","","","",""
"C00568709","BRIDGING THE GAP","http://docquery.fec.gov/cgi-bin/fecimg/?C00568709","","8835.56","31-MAR-26","9904.9","17000"
"C00529693","BLUE MAJORITY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00529693","POCAN, MARK","138701.2","31-MAR-26","35884.3","121311.2"
"C00529834","BRIGHTER FUTURES PAC (BF PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00529834","FARENTHOLD, RANDOLPH BLAKE","2067.55","31-MAR-26","0","0"
"C00366419","NEBRASKA LEADERSHIP PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00366419","","38393.28","31-MAR-26","0","0"
"C00552489","AT THE TABLE!","http://docquery.fec.gov/cgi-bin/fecimg/?C00552489","","76004.48","31-MAR-26","72211.5","86000"
"C00459123","NEW PIONEERS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00459123","WALDEN, GREGORY P","40832.06","31-MAR-26","10221","0"
"C00495705","MAKE IT IN AMERICA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00495705","GARAMENDI, CONGRESSMAN JOHN","21891.39","31-MAR-26","17642.5","7500"
"C00397067","OCEAN STATE POLITICAL ACTION COMMITTEE (OSPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?C00397067","LANGEVIN, JAMES R","1386.85","31-MAR-26","0","0"
"C00456913","LEADERSHIP FOR AMERICAN OPPORTUNITY","http://docquery.fec.gov/cgi-bin/fecimg/?C00456913","FATTAH, CHAKA","","","",""
"C00525592","COOL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00525592","WEBSTER, DANIEL","9493.2","31-MAR-26","20075","20500"
"C00525824","PEACE THROUGH STRENGTH PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00525824","","144.09","31-MAR-26","3253.3","2050"
"C00521310","LIBERTY FUND; THE","http://docquery.fec.gov/cgi-bin/fecimg/?C00521310","","0","31-MAR-26","18487.6","0"
"C00524611","MAKE OPPORTUNITY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00524611","","13975.47","31-MAR-26","5530","0"
"C00461251","MAC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?C00461251","MCGOVERN, JAMES","23486.36","31-MAR-26","31660","47500"
"C00429787","UNITED FOR PROGRESS LEADERSHIP COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?C00429787","COSTELLO, JERRY","138282.63","31-MAR-26","7302.1","5539.2"
